,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
564,NSEFO,40364,1,CHAMBLFERT,CHAMBLFERT25JANFUT,FUTSTK,CHAMBLFERT-FUTSTK,2503000040364,545.85,446.6,57001,0.05,1900,1,1100100000637,CHAMBLFERT,2025-01-30T14:30:00,CHAMBLFERT 30JAN2025,1,1,CHAMBLFERT25JANFUT
565,NSEFO,40759,1,COROMANDEL,COROMANDEL25JANFUT,FUTSTK,COROMANDEL-FUTSTK,2503000040759,2078.25,1700.4,14001,0.05,350,1,1100100000739,COROMANDEL,2025-01-30T14:30:00,COROMANDEL 30JAN2025,1,1,COROMANDEL25JANFUT
566,NSEFO,41575,1,YESBANK,YESBANK25JANFUT,FUTSTK,YESBANK-FUTSTK,2503000041575,21.7,17.76,1040001,0.01,26000,1,1100100011915,YESBANK,2025-01-30T14:30:00,YESBANK 30JAN2025,1,1,YESBANK25JANFUT
567,NSEFO,43343,1,RELIANCE,RELIANCE25MARFUT,FUTSTK,RELIANCE-FUTSTK,2508600043343,1362.9,1115.1,20001,0.05,500,1,1100100002885,RELIANCE,2025-03-27T14:30:00,RELIANCE 27MAR2025,1,1,RELIANCE25MARFUT
568,NSEFO,37410,1,CHAMBLFERT,CHAMBLFERT25FEBFUT,FUTSTK,CHAMBLFERT-FUTSTK,2505800037410,546.3,446.95,57001,0.05,1900,1,1100100000637,CHAMBLFERT,2025-02-27T14:30:00,CHAMBLFERT 27FEB2025,1,1,CHAMBLFERT25FEBFUT
569,NSEFO,42553,1,UNITDSPR,UNITDSPR25JANFUT,FUTSTK,UNITDSPR-FUTSTK,2503000042553,1795.5,1469.05,14001,0.05,350,1,1100100010447,UNITDSPR,2025-01-30T14:30:00,UNITDSPR 30JAN2025,1,1,UNITDSPR25JANFUT
570,NSEFO,41513,1,ULTRACEMCO,ULTRACEMCO25FEBFUT,FUTSTK,ULTRACEMCO-FUTSTK,2505800041513,12662.45,10360.2,2001,0.05,50,1,1100100011532,ULTRACEMCO,2025-02-27T14:30:00,ULTRACEMCO 27FEB2025,1,1,ULTRACEMCO25FEBFUT
571,NSEFO,38468,1,DLF,DLF25FEBFUT,FUTSTK,DLF-FUTSTK,2505800038468,919.45,752.3,24751,0.05,825,1,1100100014732,DLF,2025-02-27T14:30:00,DLF 27FEB2025,1,1,DLF25FEBFUT
572,NSEFO,35195,1,ANGELONE,ANGELONE25MARFUT,FUTSTK,ANGELONE-FUTSTK,2508600035195,3276.6,2680.85,8001,0.05,200,1,1100100000324,ANGELONE,2025-03-27T14:30:00,ANGELONE 27MAR2025,1,1,ANGELONE25MARFUT
573,NSEFO,40953,1,GAIL,GAIL25JANFUT,FUTSTK,GAIL-FUTSTK,2503000040953,211.67,173.19,117501,0.01,2350,1,1100100004717,GAIL,2025-01-30T14:30:00,GAIL 30JAN2025,1,1,GAIL25JANFUT
574,NSEFO,40833,1,CUMMINSIND,CUMMINSIND25JANFUT,FUTSTK,CUMMINSIND-FUTSTK,2503000040833,3625.75,2966.5,6001,0.05,150,1,1100100001901,CUMMINSIND,2025-01-30T14:30:00,CUMMINSIND 30JAN2025,1,1,CUMMINSIND25JANFUT
575,NSEFO,38805,1,HINDPETRO,HINDPETRO25FEBFUT,FUTSTK,HINDPETRO-FUTSTK,2505800038805,454.55,371.9,60751,0.05,2025,1,1100100001406,HINDPETRO,2025-02-27T14:30:00,HINDPETRO 27FEB2025,1,1,HINDPETRO25FEBFUT
576,NSEFO,39696,1,NESTLEIND,NESTLEIND25FEBFUT,FUTSTK,NESTLEIND-FUTSTK,2505800039696,2401.25,1964.7,10001,0.05,200,1,1100100017963,NESTLEIND,2025-02-27T14:30:00,NESTLEIND 27FEB2025,1,1,NESTLEIND25FEBFUT
577,NSEFO,40998,1,HEROMOTOCO,HEROMOTOCO25JANFUT,FUTSTK,HEROMOTOCO-FUTSTK,2503000040998,4611.45,3773,4501,0.05,150,1,1100100001348,HEROMOTOCO,2025-01-30T14:30:00,HEROMOTOCO 30JAN2025,1,1,HEROMOTOCO25JANFUT
578,NSEFO,41451,1,TATAPOWER,TATAPOWER25FEBFUT,FUTSTK,TATAPOWER-FUTSTK,2505800041451,437.4,357.85,54001,0.05,1350,1,1100100003426,TATAPOWER,2025-02-27T14:30:00,TATAPOWER 27FEB2025,1,1,TATAPOWER25FEBFUT
579,NSEFO,41452,1,TATASTEEL,TATASTEEL25FEBFUT,FUTSTK,TATASTEEL-FUTSTK,2505800041452,153.89,125.91,165001,0.01,5500,1,1100100003499,TATASTEEL,2025-02-27T14:30:00,TATASTEEL 27FEB2025,1,1,TATASTEEL25FEBFUT
580,NSEFO,42482,1,PETRONET,PETRONET25JANFUT,FUTSTK,PETRONET-FUTSTK,2503000042482,382.7,313.15,75001,0.05,1500,1,1100100011351,PETRONET,2025-01-30T14:30:00,PETRONET 30JAN2025,1,1,PETRONET25JANFUT
581,NSEFO,42506,1,SUNPHARMA,SUNPHARMA25JANFUT,FUTSTK,SUNPHARMA-FUTSTK,2503000042506,2090,1710,14001,0.05,350,1,1100100003351,SUNPHARMA,2025-01-30T14:30:00,SUNPHARMA 30JAN2025,1,1,SUNPHARMA25JANFUT
582,NSEFO,42505,1,SRF,SRF25JANFUT,FUTSTK,SRF-FUTSTK,2503000042505,2473.5,2023.75,11251,0.05,375,1,1100100003273,SRF,2025-01-30T14:30:00,SRF 30JAN2025,1,1,SRF25JANFUT
583,NSEFO,41193,1,MFSL,MFSL25JANFUT,FUTSTK,MFSL-FUTSTK,2503000041193,1234.55,1010.1,24001,0.05,800,1,1100100002142,MFSL,2025-01-30T14:30:00,MFSL 30JAN2025,1,1,MFSL25JANFUT
584,NSEFO,42485,1,PIIND,PIIND25JANFUT,FUTSTK,PIIND-FUTSTK,2503000042485,4084.25,3341.7,6251,0.05,125,1,1100100024184,PIIND,2025-01-30T14:30:00,PIIND 30JAN2025,1,1,PIIND25JANFUT
585,NSEFO,42503,1,SIEMENS,SIEMENS25JANFUT,FUTSTK,SIEMENS-FUTSTK,2503000042503,7239.35,5923.1,3001,0.05,75,1,1100100003150,SIEMENS,2025-01-30T14:30:00,SIEMENS 30JAN2025,1,1,SIEMENS25JANFUT
586,NSEFO,38109,1,CUB,CUB25FEBFUT,FUTSTK,CUB-FUTSTK,2505800038109,191.69,156.83,150001,0.01,5000,1,1100100005701,CUB,2025-02-27T14:30:00,CUB 27FEB2025,1,1,CUB25FEBFUT
587,NSEFO,35525,1,FINNIFTY,FINNIFTY25FEBFUT,FUTIDX,FINNIFTY-FUTIDX,2505600035525,26193.4,21430.95,1801,0.05,65,1,-1,Nifty Fin Service,2025-02-25T14:30:00,FINNIFTY 25FEB2025,1,1,FINNIFTY25FEBFUT
588,NSEFO,39219,1,NATIONALUM,NATIONALUM25FEBFUT,FUTSTK,NATIONALUM-FUTSTK,2505800039219,234.26,191.66,112501,0.01,3750,1,1100100006364,NATIONALUM,2025-02-27T14:30:00,NATIONALUM 27FEB2025,1,1,NATIONALUM25FEBFUT
589,NSEFO,38525,1,FEDERALBNK,FEDERALBNK25FEBFUT,FUTSTK,FEDERALBNK-FUTSTK,2505800038525,222.21,181.81,150001,0.01,5000,1,1100100001023,FEDERALBNK,2025-02-27T14:30:00,FEDERALBNK 27FEB2025,1,1,FEDERALBNK25FEBFUT
590,NSEFO,41577,1,JSL,JSL25MARFUT,FUTSTK,JSL-FUTSTK,2508600041577,781.45,639.4,31001,0.05,775,1,1100100011236,JSL,2025-03-27T14:30:00,JSL 27MAR2025,1,1,JSL25MARFUT
591,NSEFO,38508,1,EXIDEIND,EXIDEIND25FEBFUT,FUTSTK,EXIDEIND-FUTSTK,2505800038508,464.9,380.35,54001,0.05,1800,1,1100100000676,EXIDEIND,2025-02-27T14:30:00,EXIDEIND 27FEB2025,1,1,EXIDEIND25FEBFUT
592,NSEFO,41089,1,IPCALAB,IPCALAB25JANFUT,FUTSTK,IPCALAB-FUTSTK,2503000041089,1860.95,1522.6,19501,0.05,650,1,1100100001633,IPCALAB,2025-01-30T14:30:00,IPCALAB 30JAN2025,1,1,IPCALAB25JANFUT
593,NSEFO,36687,1,011NSETEST,011NSETEST36DECFUT,FUTSTK,011NSETEST-FUTSTK,2633200036687,220,180,100001,0.05,50,1,1100100014747,011NSETEST,2036-11-27T14:30:00,011NSETEST 27NOV2036,1,1,011NSETEST36DECFUT
594,NSEFO,39003,1,IRCTC,IRCTC25FEBFUT,FUTSTK,IRCTC-FUTSTK,2505800039003,876.7,717.3,26251,0.05,875,1,1100100013611,IRCTC,2025-02-27T14:30:00,IRCTC 27FEB2025,1,1,IRCTC25FEBFUT
595,NSEFO,41576,1,JKCEMENT,JKCEMENT25MARFUT,FUTSTK,JKCEMENT-FUTSTK,2508600041576,5136.1,4202.25,5001,0.05,125,1,1100100013270,JKCEMENT,2025-03-27T14:30:00,JKCEMENT 27MAR2025,1,1,JKCEMENT25MARFUT
596,NSEFO,43407,1,UNIONBANK,UNIONBANK25MARFUT,FUTSTK,UNIONBANK-FUTSTK,2508600043407,134.2,109.8,177001,0.01,4425,1,1100100010753,UNIONBANK,2025-03-27T14:30:00,UNIONBANK 27MAR2025,1,1,UNIONBANK25MARFUT
597,NSEFO,38727,1,HEROMOTOCO,HEROMOTOCO25FEBFUT,FUTSTK,HEROMOTOCO-FUTSTK,2505800038727,4617.45,3777.9,4501,0.05,150,1,1100100001348,HEROMOTOCO,2025-02-27T14:30:00,HEROMOTOCO 27FEB2025,1,1,HEROMOTOCO25FEBFUT
598,NSEFO,40479,1,PAYTM,PAYTM25JANFUT,FUTSTK,PAYTM-FUTSTK,2503000040479,1127.6,922.55,26001,0.05,650,1,1100100006705,PAYTM,2025-01-30T14:30:00,PAYTM 30JAN2025,1,1,PAYTM25JANFUT
599,NSEFO,41088,1,IOC,IOC25JANFUT,FUTSTK,IOC-FUTSTK,2503000041088,151.13,123.65,195001,0.01,4875,1,1100100001624,IOC,2025-01-30T14:30:00,IOC 30JAN2025,1,1,IOC25JANFUT
600,NSEFO,41518,1,UNIONBANK,UNIONBANK25JANFUT,FUTSTK,UNIONBANK-FUTSTK,2503000041518,133.01,108.83,177001,0.01,4425,1,1100100010753,UNIONBANK,2025-01-30T14:30:00,UNIONBANK 30JAN2025,1,1,UNIONBANK25JANFUT
601,NSEFO,35008,1,ABCAPITAL,ABCAPITAL25MARFUT,FUTSTK,ABCAPITAL-FUTSTK,2508600035008,199.66,163.36,108001,0.01,2700,1,1100100021614,ABCAPITAL,2025-03-27T14:30:00,ABCAPITAL 27MAR2025,1,1,ABCAPITAL25MARFUT
602,NSEFO,35345,1,BANKBARODA,BANKBARODA25MARFUT,FUTSTK,BANKBARODA-FUTSTK,2508600035345,269.82,220.76,87751,0.01,2925,1,1100100004668,BANKBARODA,2025-03-27T14:30:00,BANKBARODA 27MAR2025,1,1,BANKBARODA25MARFUT
603,NSEFO,42494,1,SAIL,SAIL25JANFUT,FUTSTK,SAIL-FUTSTK,2503000042494,125.31,102.53,200001,0.01,4000,1,1100100002963,SAIL,2025-01-30T14:30:00,SAIL 30JAN2025,1,1,SAIL25JANFUT
604,NSEFO,38292,1,DEEPAKNTR,DEEPAKNTR25FEBFUT,FUTSTK,DEEPAKNTR-FUTSTK,2505800038292,2773.35,2269.1,9001,0.05,300,1,1100100019943,DEEPAKNTR,2025-02-27T14:30:00,DEEPAKNTR 27FEB2025,1,1,DEEPAKNTR25FEBFUT
605,NSEFO,41462,1,TCS,TCS25FEBFUT,FUTSTK,TCS-FUTSTK,2505800041462,4529.9,3706.25,5251,0.05,175,1,1100100011536,TCS,2025-02-27T14:30:00,TCS 27FEB2025,1,1,TCS25FEBFUT
606,NSEFO,39699,1,NHPC,NHPC25FEBFUT,FUTSTK,NHPC-FUTSTK,2505800039699,88.72,72.59,256001,0.01,6400,1,1100100017400,NHPC,2025-02-27T14:30:00,NHPC 27FEB2025,1,1,NHPC25FEBFUT
607,NSEFO,40480,1,PAYTM,PAYTM25FEBFUT,FUTSTK,PAYTM-FUTSTK,2505800040480,1134.25,928,26001,0.05,650,1,1100100006705,PAYTM,2025-02-27T14:30:00,PAYTM 27FEB2025,1,1,PAYTM25FEBFUT
608,NSEFO,41173,1,MANAPPURAM,MANAPPURAM25JANFUT,FUTSTK,MANAPPURAM-FUTSTK,2503000041173,208.38,170.5,120001,0.01,3000,1,1100100019061,MANAPPURAM,2025-01-30T14:30:00,MANAPPURAM 30JAN2025,1,1,MANAPPURAM25JANFUT
609,NSEFO,42491,1,RBLBANK,RBLBANK25JANFUT,FUTSTK,RBLBANK-FUTSTK,2503000042491,174.7,142.94,125001,0.01,2500,1,1100100018391,RBLBANK,2025-01-30T14:30:00,RBLBANK 30JAN2025,1,1,RBLBANK25JANFUT
610,NSEFO,43370,1,SUPREMEIND,SUPREMEIND25MARFUT,FUTSTK,SUPREMEIND-FUTSTK,2508600043370,5253.45,4298.3,5001,0.05,125,1,1100100003363,SUPREMEIND,2025-03-27T14:30:00,SUPREMEIND 27MAR2025,1,1,SUPREMEIND25MARFUT
611,NSEFO,36691,1,031NSETEST,031NSETEST36DECFUT,FUTSTK,031NSETEST-FUTSTK,2633200036691,220,180,100001,0.05,50,1,1100100014753,031NSETEST,2036-11-27T14:30:00,031NSETEST 27NOV2036,1,1,031NSETEST36DECFUT
612,NSEFO,43120,1,LT,LT25MARFUT,FUTSTK,LT-FUTSTK,2508600043120,4042.65,3307.6,6001,0.05,150,1,1100100011483,LT,2025-03-27T14:30:00,LT 27MAR2025,1,1,LT25MARFUT
613,NSEFO,39169,1,KEI,KEI25JANFUT,FUTSTK,KEI-FUTSTK,2503000039169,4917.9,4023.75,6001,0.05,150,1,1100100013310,KEI,2025-01-30T14:30:00,KEI 30JAN2025,1,1,KEI25JANFUT
614,NSEFO,41300,1,SAIL,SAIL25FEBFUT,FUTSTK,SAIL-FUTSTK,2505800041300,125.8,102.92,200001,0.01,4000,1,1100100002963,SAIL,2025-02-27T14:30:00,SAIL 27FEB2025,1,1,SAIL25FEBFUT
615,NSEFO,35002,1,AARTIIND,AARTIIND25MARFUT,FUTSTK,AARTIIND-FUTSTK,2508600035002,459.8,376.2,50001,0.05,1000,1,1100100000007,AARTIIND,2025-03-27T14:30:00,AARTIIND 27MAR2025,1,1,AARTIIND25MARFUT
616,NSEFO,35012,1,BANKNIFTY,BANKNIFTY25JANFUT,FUTIDX,BANKNIFTY-FUTIDX,2502900035012,56414.8,46157.55,901,0.05,15,1,-1,Nifty Bank,2025-01-29T14:30:00,BANKNIFTY 29JAN2025,1,1,BANKNIFTY25JANFUT
617,NSEFO,40980,1,GUJGASLTD,GUJGASLTD25JANFUT,FUTSTK,GUJGASLTD-FUTSTK,2503000040980,551,450.85,50001,0.05,1250,1,1100100010599,GUJGASLTD,2025-01-30T14:30:00,GUJGASLTD 30JAN2025,1,1,GUJGASLTD25JANFUT
618,NSEFO,35861,1,DMART,DMART25MARFUT,FUTSTK,DMART-FUTSTK,2508600035861,3980.85,3257.1,6001,0.05,150,1,1100100019913,DMART,2025-03-27T14:30:00,DMART 27MAR2025,1,1,DMART25MARFUT
619,NSEFO,41316,1,SJVN,SJVN25FEBFUT,FUTSTK,SJVN-FUTSTK,2505800041316,115.36,94.38,189001,0.01,4725,1,1100100018883,SJVN,2025-02-27T14:30:00,SJVN 27FEB2025,1,1,SJVN25FEBFUT
620,NSEFO,42484,1,PIDILITIND,PIDILITIND25JANFUT,FUTSTK,PIDILITIND-FUTSTK,2503000042484,3212.2,2628.15,7501,0.05,250,1,1100100002664,PIDILITIND,2025-01-30T14:30:00,PIDILITIND 30JAN2025,1,1,PIDILITIND25JANFUT
621,NSEFO,39905,1,HUDCO,HUDCO25MARFUT,FUTSTK,HUDCO-FUTSTK,2508600039905,262.31,214.61,97001,0.01,2425,1,1100100020825,HUDCO,2025-03-27T14:30:00,HUDCO 27MAR2025,1,1,HUDCO25MARFUT
622,NSEFO,40862,1,PETRONET,PETRONET25FEBFUT,FUTSTK,PETRONET-FUTSTK,2505800040862,385,315,75001,0.05,1500,1,1100100011351,PETRONET,2025-02-27T14:30:00,PETRONET 27FEB2025,1,1,PETRONET25FEBFUT
623,NSEFO,37233,1,CGPOWER,CGPOWER25FEBFUT,FUTSTK,CGPOWER-FUTSTK,2505800037233,810.15,662.85,29001,0.05,725,1,1100100000760,CGPOWER,2025-02-27T14:30:00,CGPOWER 27FEB2025,1,1,CGPOWER25FEBFUT
624,NSEFO,35239,1,FINNIFTY,FINNIFTY25JANFUT,FUTIDX,FINNIFTY-FUTIDX,2502800035239,26103.65,21357.5,1801,0.05,25,1,-1,Nifty Fin Service,2025-01-28T14:30:00,FINNIFTY 28JAN2025,1,1,FINNIFTY25JANFUT
625,NSEFO,43390,1,TATAPOWER,TATAPOWER25MARFUT,FUTSTK,TATAPOWER-FUTSTK,2508600043390,440.35,360.3,54001,0.05,1350,1,1100100003426,TATAPOWER,2025-03-27T14:30:00,TATAPOWER 27MAR2025,1,1,TATAPOWER25MARFUT
626,NSEFO,39180,1,LAURUSLABS,LAURUSLABS25FEBFUT,FUTSTK,LAURUSLABS-FUTSTK,2505800039180,671.35,549.3,51001,0.05,1700,1,1100100019234,LAURUSLABS,2025-02-27T14:30:00,LAURUSLABS 27FEB2025,1,1,LAURUSLABS25FEBFUT
627,NSEFO,38476,1,DMART,DMART25FEBFUT,FUTSTK,DMART-FUTSTK,2505800038476,3935.2,3219.75,6001,0.05,150,1,1100100019913,DMART,2025-02-27T14:30:00,DMART 27FEB2025,1,1,DMART25FEBFUT
628,NSEFO,35203,1,APOLLOHOSP,APOLLOHOSP25MARFUT,FUTSTK,APOLLOHOSP-FUTSTK,2508600035203,8154.65,6672,3751,0.05,125,1,1100100000157,APOLLOHOSP,2025-03-27T14:30:00,APOLLOHOSP 27MAR2025,1,1,APOLLOHOSP25MARFUT
629,NSEFO,43211,1,NAUKRI,NAUKRI25MARFUT,FUTSTK,NAUKRI-FUTSTK,2508600043211,9698.25,7934.9,3001,0.05,75,1,1100100013751,NAUKRI,2025-03-27T14:30:00,NAUKRI 27MAR2025,1,1,NAUKRI25MARFUT
630,NSEFO,43188,1,MOTHERSON,MOTHERSON25MARFUT,FUTSTK,MOTHERSON-FUTSTK,2508600043188,174.46,142.74,142001,0.01,3550,1,1100100004204,MOTHERSON,2025-03-27T14:30:00,MOTHERSON 27MAR2025,1,1,MOTHERSON25MARFUT
631,NSEFO,40357,1,BOSCHLTD,BOSCHLTD25JANFUT,FUTSTK,BOSCHLTD-FUTSTK,2503000040357,37708.8,30852.65,751,0.05,25,1,1100100002181,BOSCHLTD,2025-01-30T14:30:00,BOSCHLTD 30JAN2025,1,1,BOSCHLTD25JANFUT
632,NSEFO,42490,1,RAMCOCEM,RAMCOCEM25JANFUT,FUTSTK,RAMCOCEM-FUTSTK,2503000042490,1067.3,873.25,25501,0.05,850,1,1100100002043,RAMCOCEM,2025-01-30T14:30:00,RAMCOCEM 30JAN2025,1,1,RAMCOCEM25JANFUT
633,NSEFO,41275,1,NAVINFLUOR,NAVINFLUOR25JANFUT,FUTSTK,NAVINFLUOR-FUTSTK,2503000041275,3595.9,2942.1,7001,0.05,175,1,1100100014672,NAVINFLUOR,2025-01-30T14:30:00,NAVINFLUOR 30JAN2025,1,1,NAVINFLUOR25JANFUT
634,NSEFO,38997,1,IRB,IRB25JANFUT,FUTSTK,IRB-FUTSTK,2503000038997,63.42,51.89,410001,0.01,10250,1,1100100015313,IRB,2025-01-30T14:30:00,IRB 30JAN2025,1,1,IRB25JANFUT
635,NSEFO,39107,1,JSL,JSL25FEBFUT,FUTSTK,JSL-FUTSTK,2505800039107,777.45,636.1,31001,0.05,775,1,1100100011236,JSL,2025-02-27T14:30:00,JSL 27FEB2025,1,1,JSL25FEBFUT
636,NSEFO,41188,1,MCX,MCX25JANFUT,FUTSTK,MCX-FUTSTK,2503000041188,6909.25,5653,4001,0.05,100,1,1100100031181,MCX,2025-01-30T14:30:00,MCX 30JAN2025,1,1,MCX25JANFUT
637,NSEFO,41574,1,JIOFIN,JIOFIN25MARFUT,FUTSTK,JIOFIN-FUTSTK,2508600041574,335.4,274.45,66001,0.05,1650,1,1100100018143,JIOFIN,2025-03-27T14:30:00,JIOFIN 27MAR2025,1,1,JIOFIN25MARFUT
638,NSEFO,38946,1,INDIGO,INDIGO25FEBFUT,FUTSTK,INDIGO-FUTSTK,2505800038946,5080.5,4156.75,6001,0.05,150,1,1100100011195,INDIGO,2025-02-27T14:30:00,INDIGO 27FEB2025,1,1,INDIGO25FEBFUT
639,NSEFO,35816,1,DIXON,DIXON25MARFUT,FUTSTK,DIXON-FUTSTK,2508600035816,20122.2,16463.65,1501,0.05,50,1,1100100021690,DIXON,2025-03-27T14:30:00,DIXON 27MAR2025,1,1,DIXON25MARFUT
640,NSEFO,40964,1,GODREJCP,GODREJCP25JANFUT,FUTSTK,GODREJCP-FUTSTK,2503000040964,1199,981,20001,0.05,500,1,1100100010099,GODREJCP,2025-01-30T14:30:00,GODREJCP 30JAN2025,1,1,GODREJCP25JANFUT
641,NSEFO,41505,1,TORNTPHARM,TORNTPHARM25FEBFUT,FUTSTK,TORNTPHARM-FUTSTK,2505800041505,3735.95,3056.7,7501,0.05,250,1,1100100003518,TORNTPHARM,2025-02-27T14:30:00,TORNTPHARM 27FEB2025,1,1,TORNTPHARM25FEBFUT
642,NSEFO,35571,1,CUMMINSIND,CUMMINSIND25MARFUT,FUTSTK,CUMMINSIND-FUTSTK,2508600035571,3659.15,2993.85,6001,0.05,150,1,1100100001901,CUMMINSIND,2025-03-27T14:30:00,CUMMINSIND 27MAR2025,1,1,CUMMINSIND25MARFUT
643,NSEFO,41114,1,LICHSGFIN,LICHSGFIN25JANFUT,FUTSTK,LICHSGFIN-FUTSTK,2503000041114,661.75,541.4,40001,0.05,1000,1,1100100001997,LICHSGFIN,2025-01-30T14:30:00,LICHSGFIN 30JAN2025,1,1,LICHSGFIN25JANFUT
644,NSEFO,41493,1,TIINDIA,TIINDIA25FEBFUT,FUTSTK,TIINDIA-FUTSTK,2505800041493,3975.2,3252.45,6001,0.05,150,1,1100100000312,TIINDIA,2025-02-27T14:30:00,TIINDIA 27FEB2025,1,1,TIINDIA25FEBFUT
645,NSEFO,42554,1,UPL,UPL25JANFUT,FUTSTK,UPL-FUTSTK,2503000042554,555.5,454.5,40651,0.05,1355,1,1100100011287,UPL,2025-01-30T14:30:00,UPL 30JAN2025,1,1,UPL25JANFUT
646,NSEFO,35838,1,CDSL,CDSL25JANFUT,FUTSTK,CDSL-FUTSTK,2503000035838,1945.65,1591.9,14001,0.05,350,1,1100100021174,CDSL,2025-01-30T14:30:00,CDSL 30JAN2025,1,1,CDSL25JANFUT
647,NSEFO,35152,1,ASHOKLEY,ASHOKLEY25FEBFUT,FUTSTK,ASHOKLEY-FUTSTK,2505800035152,244.19,199.79,100001,0.01,2500,1,1100100000212,ASHOKLEY,2025-02-27T14:30:00,ASHOKLEY 27FEB2025,1,1,ASHOKLEY25FEBFUT
648,NSEFO,35311,1,BAJAJ-AUTO,BAJAJ-AUTO25FEBFUT,FUTSTK,BAJAJ-AUTO-FUTSTK,2505800035311,9808.45,8025.1,3001,0.05,75,1,1100100016669,BAJAJ-AUTO,2025-02-27T14:30:00,BAJAJ-AUTO 27FEB2025,1,1,BAJAJ-AUTO25FEBFUT
649,NSEFO,43360,1,SJVN,SJVN25MARFUT,FUTSTK,SJVN-FUTSTK,2508600043360,115.82,94.76,189001,0.01,4725,1,1100100018883,SJVN,2025-03-27T14:30:00,SJVN 27MAR2025,1,1,SJVN25MARFUT
650,NSEFO,36745,1,BANKBARODA,BANKBARODA25JANFUT,FUTSTK,BANKBARODA-FUTSTK,2503000036745,266.53,218.07,87751,0.01,2925,1,1100100004668,BANKBARODA,2025-01-30T14:30:00,BANKBARODA 30JAN2025,1,1,BANKBARODA25JANFUT
651,NSEFO,39215,1,MOTHERSON,MOTHERSON25FEBFUT,FUTSTK,MOTHERSON-FUTSTK,2505800039215,173.55,141.99,142001,0.01,3550,1,1100100004204,MOTHERSON,2025-02-27T14:30:00,MOTHERSON 27FEB2025,1,1,MOTHERSON25FEBFUT
652,NSEFO,42508,1,SYNGENE,SYNGENE25JANFUT,FUTSTK,SYNGENE-FUTSTK,2503000042508,948.6,776.15,30001,0.05,1000,1,1100100010243,SYNGENE,2025-01-30T14:30:00,SYNGENE 30JAN2025,1,1,SYNGENE25JANFUT
653,NSEFO,35225,1,AUBANK,AUBANK25MARFUT,FUTSTK,AUBANK-FUTSTK,2508600035225,603.3,493.65,40001,0.05,1000,1,1100100021238,AUBANK,2025-03-27T14:30:00,AUBANK 27MAR2025,1,1,AUBANK25MARFUT
654,NSEFO,43114,1,LICI,LICI25MARFUT,FUTSTK,LICI-FUTSTK,2508600043114,996.95,815.7,23001,0.05,575,1,1100100009480,LICI,2025-03-27T14:30:00,LICI 27MAR2025,1,1,LICI25MARFUT
655,NSEFO,35215,1,ASIANPAINT,ASIANPAINT25MARFUT,FUTSTK,ASIANPAINT-FUTSTK,2508600035215,2558.75,2093.5,8001,0.05,200,1,1100100000236,ASIANPAINT,2025-03-27T14:30:00,ASIANPAINT 27MAR2025,1,1,ASIANPAINT25MARFUT
656,NSEFO,38569,1,GNFC,GNFC25FEBFUT,FUTSTK,GNFC-FUTSTK,2505800038569,623.3,509.95,39001,0.05,1300,1,1100100001174,GNFC,2025-02-27T14:30:00,GNFC 27FEB2025,1,1,GNFC25FEBFUT
657,NSEFO,40381,1,OBEROIRLTY,OBEROIRLTY25FEBFUT,FUTSTK,OBEROIRLTY-FUTSTK,2505800040381,2556,2091.25,10501,0.05,350,1,1100100020242,OBEROIRLTY,2025-02-27T14:30:00,OBEROIRLTY 27FEB2025,1,1,OBEROIRLTY25FEBFUT
658,NSEFO,41365,1,SUPREMEIND,SUPREMEIND25JANFUT,FUTSTK,SUPREMEIND-FUTSTK,2503000041365,5207.25,4260.5,5001,0.05,125,1,1100100003363,SUPREMEIND,2025-01-30T14:30:00,SUPREMEIND 30JAN2025,1,1,SUPREMEIND25JANFUT
659,NSEFO,40960,1,GNFC,GNFC25JANFUT,FUTSTK,GNFC-FUTSTK,2503000040960,619.75,507.1,39001,0.05,1300,1,1100100001174,GNFC,2025-01-30T14:30:00,GNFC 30JAN2025,1,1,GNFC25JANFUT
660,NSEFO,43313,1,POLYCAB,POLYCAB25MARFUT,FUTSTK,POLYCAB-FUTSTK,2508600043313,8123.5,6646.5,3751,0.05,125,1,1100100009590,POLYCAB,2025-03-27T14:30:00,POLYCAB 27MAR2025,1,1,POLYCAB25MARFUT
661,NSEFO,38917,1,IGL,IGL25FEBFUT,FUTSTK,IGL-FUTSTK,2505800038917,450.8,368.85,55001,0.05,1375,1,1100100011262,IGL,2025-02-27T14:30:00,IGL 27FEB2025,1,1,IGL25FEBFUT
662,NSEFO,35312,1,BAJAJFINSV,BAJAJFINSV25FEBFUT,FUTSTK,BAJAJFINSV-FUTSTK,2505800035312,1749,1431,15001,0.05,500,1,1100100016675,BAJAJFINSV,2025-02-27T14:30:00,BAJAJFINSV 27FEB2025,1,1,BAJAJFINSV25FEBFUT
663,NSEFO,39019,1,IRFC,IRFC25JANFUT,FUTSTK,IRFC-FUTSTK,2503000039019,155.75,127.43,141001,0.01,3525,1,1100100002029,IRFC,2025-01-30T14:30:00,IRFC 30JAN2025,1,1,IRFC25JANFUT
